	read	size	intended_classize	observed_classize
1271	69.91999816894531	86.0	28.66666603088379	26.0
1272	66.97000122070312	86.0	28.66666603088379	29.0
1273	73.0	86.0	28.66666603088379	28.0
1274	71.5199966430664	86.0	28.66666603088379	38.0
1275	75.43000030517578	86.0	28.66666603088379	40.0
1276	58.70000076293945	86.0	28.66666603088379	29.0
1277	68.48999786376953	86.0	28.66666603088379	38.0
1278	78.3499984741211	86.0	28.66666603088379	38.0
1279	68.5721206665039	86.0	28.66666603088379	37.0
1280	65.56999969482422	86.0	28.66666603088379	30.0
1281	74.44999694824219	87.0	29.0	29.0
1282	71.29000091552734	87.0	29.0	30.0
1283	79.7300033569336	87.0	29.0	28.0
1284	72.54000091552734	87.0	29.0	29.0
1285	79.33999633789062	87.0	29.0	37.0
1286	77.30000305175781	87.0	29.0	31.0
1287	75.94999694824219	87.0	29.0	37.0
1288	77.11333465576172	87.0	29.0	28.0
1289	69.86000061035156	87.0	29.0	38.0
1290	80.31935119628906	87.0	29.0	32.0
1291	71.37625122070312	87.0	29.0	28.0
1292	80.37999725341797	87.0	29.0	35.0
1293	80.7699966430664	87.0	29.0	37.0
1294	75.3499984741211	87.0	29.0	28.0
1295	81.0	87.0	29.0	28.0
1296	76.36000061035156	87.0	29.0	35.0
1297	77.62999725341797	87.0	29.0	30.0
1298	80.18592834472656	87.0	29.0	28.0
1299	76.19999694824219	88.0	29.33333396911621	37.0
1300	70.55999755859375	88.0	29.33333396911621	30.0
1301	75.7959976196289	88.0	29.33333396911621	40.0
1302	78.9638442993164	88.0	29.33333396911621	28.0
1303	76.20999908447266	88.0	29.33333396911621	41.0
1304	66.31999969482422	88.0	29.33333396911621	29.0
1305	78.38999938964844	88.0	29.33333396911621	37.0
1306	74.2300033569336	88.0	29.33333396911621	31.0
1307	73.45999908447266	88.0	29.33333396911621	27.0
1308	69.16000366210938	88.0	29.33333396911621	31.0
1309	79.0	89.0	29.66666603088379	35.0
1310	71.5129623413086	89.0	29.66666603088379	32.0
1311	74.54000091552734	89.0	29.66666603088379	29.0
1312	72.04000091552734	89.0	29.66666603088379	30.0
1313	75.19000244140625	89.0	29.66666603088379	38.0
1314	82.08000183105469	89.0	29.66666603088379	30.0
1315	77.59928894042969	89.0	29.66666603088379	28.0
1316	77.95999908447266	89.0	29.66666603088379	29.0
1317	67.66999816894531	89.0	29.66666603088379	27.0
1318	71.08000183105469	89.0	29.66666603088379	28.0
1319	75.95999908447266	89.0	29.66666603088379	28.0
1320	79.70999908447266	89.0	29.66666603088379	38.0
1321	76.55000305175781	89.0	29.66666603088379	38.0
1322	75.87000274658203	89.0	29.66666603088379	32.0
1323	77.58999633789062	89.0	29.66666603088379	37.0
1324	73.83000183105469	89.0	29.66666603088379	32.0
1325	70.91999816894531	89.0	29.66666603088379	39.0
1326	73.44999694824219	89.0	29.66666603088379	40.0
1327	77.86000061035156	89.0	29.66666603088379	30.0
1328	74.41000366210938	89.0	29.66666603088379	29.0
1329	73.66999816894531	89.0	29.66666603088379	29.0
1330	74.58000183105469	90.0	30.0	27.0
1331	77.8499984741211	90.0	30.0	39.0
1332	65.22000122070312	90.0	30.0	23.0
1333	75.44000244140625	90.0	30.0	30.0
1334	63.52476119995117	90.0	30.0	26.0
1335	73.0999984741211	90.0	30.0	33.0
1336	81.1689682006836	90.0	30.0	36.0
1337	78.87999725341797	90.0	30.0	29.0
1338	76.76689910888672	90.0	30.0	31.0
1339	78.16500091552734	90.0	30.0	37.0
1340	75.97000122070312	92.0	30.66666603088379	32.0
1341	79.54000091552734	92.0	30.66666603088379	29.0
1342	81.77999877929688	92.0	30.66666603088379	31.0
1343	66.83000183105469	92.0	30.66666603088379	31.0
1344	80.54788208007812	92.0	30.66666603088379	34.0
1345	71.23965454101562	92.0	30.66666603088379	31.0
1346	76.5	92.0	30.66666603088379	28.0
1347	80.12000274658203	92.0	30.66666603088379	28.0
1348	74.0	92.0	30.66666603088379	34.0
1349	68.30000305175781	92.0	30.66666603088379	29.0
1350	75.18000030517578	92.0	30.66666603088379	29.0
1351	83.5	92.0	30.66666603088379	26.0
1352	74.5199966430664	92.0	30.66666603088379	31.0
1353	71.05000305175781	92.0	30.66666603088379	28.0
1354	74.72000122070312	92.0	30.66666603088379	30.0
1355	80.19000244140625	92.0	30.66666603088379	28.0
1356	82.41999816894531	92.0	30.66666603088379	30.0
1357	72.21407318115234	92.0	30.66666603088379	29.0
1358	79.45545196533203	92.0	30.66666603088379	38.0
1359	62.540000915527344	92.0	30.66666603088379	30.0
1360	80.79000091552734	92.0	30.66666603088379	12.0
1361	74.91000366210938	92.0	30.66666603088379	24.0
1362	82.69999694824219	92.0	30.66666603088379	28.0
1363	85.11000061035156	92.0	30.66666603088379	38.0
1364	86.0	92.0	30.66666603088379	30.0
1365	82.33142852783203	92.0	30.66666603088379	33.0
1366	86.12999725341797	92.0	30.66666603088379	32.0
1367	72.2699966430664	92.0	30.66666603088379	33.0
1368	78.91999816894531	92.0	30.66666603088379	28.0
1369	84.0	92.0	30.66666603088379	29.0
1370	66.27999877929688	92.0	30.66666603088379	29.0
1371	74.62999725341797	92.0	30.66666603088379	29.0
1372	75.43000030517578	93.0	31.0	30.0
1373	66.22000122070312	93.0	31.0	33.0
1374	59.310001373291016	93.0	31.0	33.0
1375	70.31999969482422	93.0	31.0	32.0
1376	72.7699966430664	93.0	31.0	31.0
1377	64.88999938964844	93.0	31.0	32.0
1378	59.099998474121094	94.0	31.33333396911621	30.0
1379	73.08000183105469	94.0	31.33333396911621	30.0
1380	77.45999908447266	94.0	31.33333396911621	32.0
1381	79.66000366210938	94.0	31.33333396911621	38.0
1382	78.77999877929688	94.0	31.33333396911621	31.0
1383	75.70999908447266	94.0	31.33333396911621	32.0
1384	81.41000366210938	94.0	31.33333396911621	32.0
1385	74.11259460449219	94.0	31.33333396911621	33.0
1386	69.27999877929688	94.0	31.33333396911621	30.0
1387	80.89800262451172	94.0	31.33333396911621	33.0
1388	71.5	94.0	31.33333396911621	30.0
1389	68.95999908447266	94.0	31.33333396911621	31.0
1390	77.06999969482422	94.0	31.33333396911621	30.0
1391	60.8293342590332	94.0	31.33333396911621	34.0
1392	73.1500015258789	94.0	31.33333396911621	31.0
1393	74.65038299560547	94.0	31.33333396911621	31.0
1394	75.94000244140625	95.0	31.66666603088379	32.0
1395	75.12000274658203	95.0	31.66666603088379	26.0
1396	84.88999938964844	95.0	31.66666603088379	31.0
1397	83.37999725341797	95.0	31.66666603088379	29.0
1398	65.80999755859375	95.0	31.66666603088379	32.0
1399	73.52999877929688	95.0	31.66666603088379	32.0
1400	76.70999908447266	95.0	31.66666603088379	31.0
1401	71.0	95.0	31.66666603088379	33.0
1402	82.9000015258789	95.0	31.66666603088379	32.0
1403	61.06999969482422	95.0	31.66666603088379	32.0
1404	76.95999908447266	95.0	31.66666603088379	30.0
1405	84.63646697998047	95.0	31.66666603088379	34.0
1406	79.66000366210938	95.0	31.66666603088379	32.0
1407	71.93000030517578	95.0	31.66666603088379	29.0
1408	83.47000122070312	95.0	31.66666603088379	34.0
1409	66.06999969482422	95.0	31.66666603088379	30.0
1410	68.58999633789062	95.0	31.66666603088379	26.0
1411	73.06300354003906	95.0	31.66666603088379	34.0
1412	74.66999816894531	95.0	31.66666603088379	9.0
1413	74.94000244140625	95.0	31.66666603088379	33.0
1414	62.619998931884766	95.0	31.66666603088379	29.0
1415	71.83000183105469	95.0	31.66666603088379	25.0
1416	73.47000122070312	95.0	31.66666603088379	32.0
1417	73.68000030517578	95.0	31.66666603088379	30.0
1418	68.97000122070312	95.0	31.66666603088379	31.0
1419	76.76275634765625	95.0	31.66666603088379	32.0
1420	70.72000122070312	95.0	31.66666603088379	32.0
1421	82.36000061035156	95.0	31.66666603088379	33.0
1422	64.72000122070312	96.0	32.0	32.0
1423	78.80999755859375	96.0	32.0	34.0
1424	67.7699966430664	96.0	32.0	29.0
1425	67.80999755859375	96.0	32.0	31.0
1426	65.80999755859375	96.0	32.0	32.0
1427	74.14768981933594	96.0	32.0	29.0
1428	71.75	96.0	32.0	31.0
1429	76.66000366210938	96.0	32.0	26.0
1430	91.72000122070312	96.0	32.0	31.0
1431	75.30000305175781	96.0	32.0	31.0
1432	83.4800033569336	96.0	32.0	32.0
1433	84.93000030517578	96.0	32.0	32.0
1434	76.7699966430664	96.0	32.0	31.0
1435	78.5199966430664	96.0	32.0	33.0
1436	66.11000061035156	96.0	32.0	34.0
1437	70.54580688476562	96.0	32.0	31.0
1438	70.7032241821289	96.0	32.0	31.0
1439	82.20999908447266	96.0	32.0	32.0
1440	88.56999969482422	96.0	32.0	32.0
1441	76.62999725341797	96.0	32.0	33.0
1442	77.34625244140625	96.0	32.0	33.0
1443	75.30999755859375	96.0	32.0	32.0
1444	71.62999725341797	96.0	32.0	33.0
1445	68.66999816894531	96.0	32.0	31.0
1446	73.37999725341797	97.0	32.33333206176758	29.0
1447	69.75	97.0	32.33333206176758	42.0
1448	70.11000061035156	97.0	32.33333206176758	32.0
1449	77.20999908447266	97.0	32.33333206176758	33.0
1450	69.69000244140625	97.0	32.33333206176758	33.0
1451	76.45999908447266	97.0	32.33333206176758	32.0
1452	72.9703369140625	97.0	32.33333206176758	32.0
1453	70.22000122070312	97.0	32.33333206176758	33.0
1454	70.13999938964844	97.0	32.33333206176758	34.0
1455	73.25871276855469	97.0	32.33333206176758	34.0
1456	76.19999694824219	97.0	32.33333206176758	31.0
1457	74.80000305175781	97.0	32.33333206176758	33.0
1458	60.029998779296875	97.0	32.33333206176758	43.0
1459	81.02999877929688	97.0	32.33333206176758	34.0
1460	78.30999755859375	97.0	32.33333206176758	31.0
1461	78.0999984741211	97.0	32.33333206176758	33.0
1462	72.16999816894531	97.0	32.33333206176758	31.0
1463	80.16000366210938	98.0	32.66666793823242	34.0
1464	82.08000183105469	98.0	32.66666793823242	31.0
1465	76.16999816894531	98.0	32.66666793823242	30.0
1466	77.26000213623047	98.0	32.66666793823242	33.0
1467	70.44999694824219	98.0	32.66666793823242	33.0
1468	78.4800033569336	98.0	32.66666793823242	31.0
1469	76.55000305175781	98.0	32.66666793823242	30.0
1470	81.51741027832031	98.0	32.66666793823242	33.0
1471	77.25580596923828	98.0	32.66666793823242	31.0
1472	78.7300033569336	98.0	32.66666793823242	30.0
1473	73.33000183105469	98.0	32.66666793823242	33.0
1474	79.55000305175781	98.0	32.66666793823242	34.0
1475	77.9000015258789	98.0	32.66666793823242	33.0
1476	69.44000244140625	98.0	32.66666793823242	35.0
1477	80.27999877929688	98.0	32.66666793823242	35.0
1478	79.55000305175781	99.0	33.0	33.0
1479	80.2300033569336	99.0	33.0	30.0
1480	60.40999984741211	99.0	33.0	28.0
1481	64.29000091552734	99.0	33.0	33.0
1482	80.95999908447266	99.0	33.0	30.0
1483	79.99827575683594	99.0	33.0	31.0
1484	64.94999694824219	99.0	33.0	28.0
1485	77.72000122070312	99.0	33.0	34.0
1486	78.23999786376953	99.0	33.0	35.0
1487	67.19000244140625	99.0	33.0	33.0
1488	73.14299774169922	99.0	33.0	29.0
1489	57.970001220703125	99.0	33.0	33.0
1490	60.779998779296875	99.0	33.0	29.0
1491	79.83999633789062	99.0	33.0	26.0
1492	81.41999816894531	99.0	33.0	32.0
1493	79.05999755859375	99.0	33.0	33.0
1494	85.16999816894531	99.0	33.0	28.0
1495	77.48999786376953	99.0	33.0	35.0
1496	66.72000122070312	99.0	33.0	33.0
1497	87.18000030517578	99.0	33.0	33.0
1498	86.1500015258789	99.0	33.0	28.0
1499	68.61000061035156	99.0	33.0	29.0
1500	79.26000213623047	99.0	33.0	28.0
1501	87.36000061035156	99.0	33.0	33.0
1502	63.939998626708984	99.0	33.0	33.0
1503	75.86000061035156	99.0	33.0	33.0
1504	67.44000244140625	100.0	33.33333206176758	32.0
1505	75.87999725341797	100.0	33.33333206176758	34.0
1506	81.62999725341797	100.0	33.33333206176758	32.0
1507	78.11422729492188	100.0	33.33333206176758	28.0
1508	75.75142669677734	100.0	33.33333206176758	30.0
1509	68.75	100.0	33.33333206176758	33.0
1510	75.88999938964844	100.0	33.33333206176758	34.0
1511	73.08000183105469	100.0	33.33333206176758	29.0
1512	75.5	100.0	33.33333206176758	29.0
1513	69.08999633789062	100.0	33.33333206176758	33.0
1514	69.06999969482422	100.0	33.33333206176758	8.0
1515	76.19355010986328	100.0	33.33333206176758	33.0
1516	69.37999725341797	100.0	33.33333206176758	34.0
1517	77.58999633789062	100.0	33.33333206176758	34.0
1518	78.66999816894531	100.0	33.33333206176758	33.0
1519	78.19000244140625	100.0	33.33333206176758	33.0
1520	70.76000213623047	100.0	33.33333206176758	33.0
1521	76.62999725341797	100.0	33.33333206176758	31.0
1522	77.02999877929688	100.0	33.33333206176758	32.0
1523	76.2699966430664	100.0	33.33333206176758	14.0
1524	73.29000091552734	100.0	33.33333206176758	34.0
1525	74.58000183105469	101.0	33.66666793823242	34.0
1526	70.70999908447266	101.0	33.66666793823242	33.0
1527	73.97000122070312	101.0	33.66666793823242	34.0
1528	78.16999816894531	101.0	33.66666793823242	35.0
1529	61.84423065185547	101.0	33.66666793823242	31.0
1530	76.83000183105469	101.0	33.66666793823242	36.0
1531	71.30999755859375	101.0	33.66666793823242	34.0
1532	75.29000091552734	101.0	33.66666793823242	32.0
1533	60.310001373291016	101.0	33.66666793823242	31.0
1534	81.8221206665039	101.0	33.66666793823242	33.0
1535	57.810001373291016	101.0	33.66666793823242	31.0
1536	78.20999908447266	101.0	33.66666793823242	32.0
1537	84.0999984741211	102.0	34.0	22.0
1538	71.16999816894531	102.0	34.0	35.0
1539	79.93838500976562	102.0	34.0	33.0
1540	67.55999755859375	102.0	34.0	31.0
1541	80.4000015258789	102.0	34.0	34.0
1542	77.05000305175781	102.0	34.0	22.0
1543	85.61000061035156	102.0	34.0	37.0
1544	68.18000030517578	102.0	34.0	29.0
1545	69.63200378417969	102.0	34.0	31.0
1546	65.75	102.0	34.0	28.0
1547	70.66999816894531	102.0	34.0	36.0
1548	75.3499984741211	102.0	34.0	21.0
1549	72.87000274658203	102.0	34.0	22.0
1550	70.7699966430664	103.0	34.33333206176758	33.0
1551	76.80000305175781	103.0	34.33333206176758	35.0
1552	88.30999755859375	103.0	34.33333206176758	33.0
1553	81.08999633789062	103.0	34.33333206176758	35.0
1554	74.69000244140625	103.0	34.33333206176758	35.0
1555	73.73999786376953	103.0	34.33333206176758	11.0
1556	84.93000030517578	103.0	34.33333206176758	33.0
1557	80.4800033569336	103.0	34.33333206176758	28.0
1558	84.48999786376953	103.0	34.33333206176758	37.0
1559	68.5	104.0	34.66666793823242	34.0
1560	72.17818450927734	104.0	34.66666793823242	35.0
1561	74.42090606689453	104.0	34.66666793823242	35.0
1562	72.5199966430664	104.0	34.66666793823242	35.0
1563	70.91000366210938	104.0	34.66666793823242	35.0
1564	73.69000244140625	104.0	34.66666793823242	34.0
1565	81.80999755859375	105.0	35.0	31.0
1566	72.5	105.0	35.0	39.0
1567	84.0999984741211	105.0	35.0	27.0
1568	64.66000366210938	105.0	35.0	33.0
1569	84.0999984741211	105.0	35.0	31.0
1570	75.58138275146484	105.0	35.0	33.0
1571	75.79000091552734	106.0	35.33333206176758	35.0
1572	75.3172378540039	106.0	35.33333206176758	36.0
1573	77.08000183105469	106.0	35.33333206176758	37.0
1574	76.0999984741211	106.0	35.33333206176758	32.0
1575	69.16000366210938	106.0	35.33333206176758	35.0
1576	72.7300033569336	106.0	35.33333206176758	30.0
1577	65.37057495117188	106.0	35.33333206176758	37.0
1578	73.5199966430664	106.0	35.33333206176758	30.0
1579	75.3499984741211	106.0	35.33333206176758	35.0
1580	74.3499984741211	106.0	35.33333206176758	39.0
1581	76.9000015258789	106.0	35.33333206176758	31.0
1582	74.44999694824219	106.0	35.33333206176758	31.0
1583	71.38999938964844	106.0	35.33333206176758	34.0
1584	71.76000213623047	106.0	35.33333206176758	35.0
1585	74.79000091552734	106.0	35.33333206176758	33.0
1586	77.52999877929688	107.0	35.66666793823242	32.0
1587	77.08000183105469	107.0	35.66666793823242	36.0
1588	66.56999969482422	107.0	35.66666793823242	31.0
1589	78.58999633789062	107.0	35.66666793823242	35.0
1590	71.95999908447266	107.0	35.66666793823242	34.0
1591	80.93000030517578	107.0	35.66666793823242	34.0
1592	74.67713928222656	107.0	35.66666793823242	31.0
1593	71.9000015258789	107.0	35.66666793823242	32.0
1594	79.72000122070312	107.0	35.66666793823242	37.0
1595	76.47000122070312	107.0	35.66666793823242	35.0
1596	85.45999908447266	107.0	35.66666793823242	35.0
1597	76.58000183105469	107.0	35.66666793823242	36.0
1598	74.4000015258789	108.0	36.0	37.0
1599	76.63999938964844	108.0	36.0	36.0
1600	73.58000183105469	108.0	36.0	36.0
1601	73.55000305175781	108.0	36.0	36.0
1602	68.11000061035156	108.0	36.0	35.0
1603	81.18419647216797	108.0	36.0	36.0
1604	84.79000091552734	109.0	36.33333206176758	35.0
1605	77.40702819824219	109.0	36.33333206176758	38.0
1606	78.20999908447266	109.0	36.33333206176758	36.0
1607	70.93333435058594	109.0	36.33333206176758	35.0
1608	68.02999877929688	109.0	36.33333206176758	36.0
1609	72.58999633789062	109.0	36.33333206176758	36.0
1610	69.18000030517578	109.0	36.33333206176758	30.0
1611	66.45999908447266	109.0	36.33333206176758	28.0
1612	84.58000183105469	109.0	36.33333206176758	37.0
1613	67.37000274658203	109.0	36.33333206176758	38.0
1614	60.369998931884766	109.0	36.33333206176758	28.0
1615	80.33740997314453	109.0	36.33333206176758	31.0
1616	72.16999816894531	109.0	36.33333206176758	36.0
1617	71.83000183105469	109.0	36.33333206176758	36.0
1618	79.13999938964844	109.0	36.33333206176758	37.0
1619	67.2699966430664	109.0	36.33333206176758	37.0
1620	81.29000091552734	109.0	36.33333206176758	32.0
1621	71.6500015258789	109.0	36.33333206176758	31.0
1622	70.0	110.0	36.66666793823242	33.0
1623	76.7699966430664	110.0	36.66666793823242	30.0
1624	77.83999633789062	110.0	36.66666793823242	12.0
1625	71.20999908447266	110.0	36.66666793823242	34.0
1626	75.4800033569336	110.0	36.66666793823242	33.0
1627	80.4990005493164	110.0	36.66666793823242	31.0
1628	80.97000122070312	111.0	37.0	37.0
1629	79.70999908447266	111.0	37.0	31.0
1630	70.69000244140625	111.0	37.0	37.0
1631	76.52222442626953	111.0	37.0	31.0
1632	66.08999633789062	111.0	37.0	38.0
1633	68.81999969482422	111.0	37.0	36.0
1634	78.4000015258789	111.0	37.0	31.0
1635	77.56999969482422	111.0	37.0	36.0
1636	86.16000366210938	111.0	37.0	32.0
1637	79.97000122070312	111.0	37.0	37.0
1638	73.0609359741211	111.0	37.0	37.0
1639	69.69999694824219	111.0	37.0	28.0
1640	81.44999694824219	112.0	37.33333206176758	38.0
1641	82.68000030517578	112.0	37.33333206176758	32.0
1642	79.0999984741211	112.0	37.33333206176758	34.0
1643	81.13045501708984	112.0	37.33333206176758	30.0
1644	83.5999984741211	112.0	37.33333206176758	37.0
1645	78.79000091552734	112.0	37.33333206176758	37.0
1646	79.38999938964844	112.0	37.33333206176758	33.0
1647	74.4800033569336	112.0	37.33333206176758	32.0
1648	78.55000305175781	112.0	37.33333206176758	36.0
1649	75.33000183105469	113.0	37.66666793823242	36.0
1650	72.02999877929688	113.0	37.66666793823242	34.0
1651	74.2300033569336	113.0	37.66666793823242	36.0
1652	73.26000213623047	113.0	37.66666793823242	39.0
1653	58.11000061035156	113.0	37.66666793823242	32.0
1654	77.6500015258789	113.0	37.66666793823242	30.0
1655	84.13999938964844	113.0	37.66666793823242	38.0
1656	71.69000244140625	113.0	37.66666793823242	32.0
1657	75.08000183105469	113.0	37.66666793823242	38.0
1658	71.76000213623047	113.0	37.66666793823242	28.0
1659	76.58000183105469	113.0	37.66666793823242	38.0
1660	79.08999633789062	113.0	37.66666793823242	39.0
1661	85.36000061035156	113.0	37.66666793823242	36.0
1662	84.48999786376953	113.0	37.66666793823242	39.0
1663	73.75	113.0	37.66666793823242	35.0
1664	78.38999938964844	114.0	38.0	34.0
1665	67.30999755859375	114.0	38.0	34.0
1666	68.1225814819336	114.0	38.0	33.0
1667	64.22000122070312	114.0	38.0	38.0
1668	84.1500015258789	114.0	38.0	38.0
1669	73.94000244140625	114.0	38.0	38.0
1670	77.45828247070312	114.0	38.0	35.0
1671	71.04000091552734	114.0	38.0	26.0
1672	62.93000030517578	114.0	38.0	30.0
1673	71.55000305175781	114.0	38.0	38.0
1674	74.5	114.0	38.0	27.0
1675	81.38999938964844	114.0	38.0	33.0
1676	79.47382354736328	114.0	38.0	37.0
1677	79.62999725341797	114.0	38.0	39.0
1678	71.83999633789062	114.0	38.0	36.0
1679	78.83999633789062	115.0	38.33333206176758	40.0
1680	75.22457122802734	115.0	38.33333206176758	38.0
1681	69.87999725341797	115.0	38.33333206176758	38.0
1682	79.19999694824219	115.0	38.33333206176758	39.0
1683	71.2699966430664	115.0	38.33333206176758	38.0
1684	71.87999725341797	115.0	38.33333206176758	39.0
1685	74.88999938964844	115.0	38.33333206176758	37.0
1686	81.2699966430664	115.0	38.33333206176758	40.0
1687	76.81999969482422	115.0	38.33333206176758	37.0
1688	71.62999725341797	116.0	38.66666793823242	34.0
1689	69.23999786376953	116.0	38.66666793823242	35.0
1690	72.61000061035156	116.0	38.66666793823242	37.0
1691	76.66000366210938	116.0	38.66666793823242	35.0
1692	66.68000030517578	116.0	38.66666793823242	40.0
1693	65.72000122070312	116.0	38.66666793823242	29.0
1694	52.25	116.0	38.66666793823242	34.0
1695	73.73999786376953	116.0	38.66666793823242	39.0
1696	62.27000045776367	116.0	38.66666793823242	26.0
1697	71.29000091552734	116.0	38.66666793823242	22.0
1698	68.68000030517578	116.0	38.66666793823242	28.0
1699	70.58999633789062	116.0	38.66666793823242	35.0
1700	76.30999755859375	116.0	38.66666793823242	36.0
1701	80.16999816894531	117.0	39.0	38.0
1702	77.73999786376953	117.0	39.0	30.0
1703	73.87000274658203	117.0	39.0	33.0
1704	82.41000366210938	117.0	39.0	34.0
1705	82.72000122070312	117.0	39.0	38.0
1706	80.11000061035156	117.0	39.0	38.0
1707	78.2300033569336	117.0	39.0	36.0
1708	75.19999694824219	117.0	39.0	36.0
1709	82.94000244140625	117.0	39.0	35.0
1710	69.58999633789062	117.0	39.0	39.0
1711	78.55000305175781	117.0	39.0	37.0
1712	76.77999877929688	117.0	39.0	40.0
1713	81.23999786376953	118.0	39.33333206176758	30.0
1714	75.63999938964844	118.0	39.33333206176758	39.0
1715	76.66999816894531	118.0	39.33333206176758	40.0
1716	71.3499984741211	118.0	39.33333206176758	40.0
1717	83.0	118.0	39.33333206176758	33.0
1718	75.54000091552734	118.0	39.33333206176758	39.0
1719	74.88999938964844	118.0	39.33333206176758	40.0
1720	66.37000274658203	118.0	39.33333206176758	40.0
1721	72.28228759765625	118.0	39.33333206176758	38.0
1722	83.29000091552734	118.0	39.33333206176758	39.0
1723	85.88999938964844	118.0	39.33333206176758	32.0
1724	84.25	118.0	39.33333206176758	39.0
1725	76.19999694824219	118.0	39.33333206176758	28.0
1726	81.68000030517578	118.0	39.33333206176758	40.0
1727	73.0	118.0	39.33333206176758	40.0
1728	79.08999633789062	119.0	39.66666793823242	39.0
1729	81.25	119.0	39.66666793823242	32.0
1730	80.0	119.0	39.66666793823242	34.0
1731	82.5199966430664	119.0	39.66666793823242	26.0
1732	75.3499984741211	119.0	39.66666793823242	40.0
1733	75.12000274658203	119.0	39.66666793823242	36.0
1734	78.02999877929688	119.0	39.66666793823242	38.0
1735	80.4800033569336	119.0	39.66666793823242	34.0
1736	70.91999816894531	119.0	39.66666793823242	26.0
1737	86.81999969482422	119.0	39.66666793823242	39.0
1738	81.76000213623047	119.0	39.66666793823242	37.0
1739	72.08999633789062	119.0	39.66666793823242	24.0
1740	86.79000091552734	119.0	39.66666793823242	38.0
1741	75.32756805419922	119.0	39.66666793823242	38.0
1742	81.26000213623047	119.0	39.66666793823242	40.0
1743	75.19000244140625	119.0	39.66666793823242	38.0
1744	76.7843246459961	119.0	39.66666793823242	40.0
1745	84.97000122070312	119.0	39.66666793823242	42.0
1746	74.62999725341797	119.0	39.66666793823242	41.0
1747	75.79000091552734	120.0	40.0	36.0
1748	75.86000061035156	120.0	40.0	37.0
1749	75.91000366210938	120.0	40.0	40.0
1750	82.84500122070312	120.0	40.0	35.0
1751	74.52999877929688	120.0	40.0	36.0
1752	82.69000244140625	120.0	40.0	36.0
1753	83.44999694824219	120.0	40.0	39.0
1754	81.61000061035156	120.0	40.0	40.0
1755	76.7699966430664	120.0	40.0	40.0
1756	80.33000183105469	120.0	40.0	36.0
1757	57.90999984741211	120.0	40.0	36.0
1758	72.9000015258789	120.0	40.0	40.0
1759	79.52999877929688	120.0	40.0	40.0
1760	64.16266632080078	120.0	40.0	35.0
1761	80.43000030517578	120.0	40.0	39.0
1762	80.33000183105469	120.0	40.0	40.0
1763	77.68000030517578	120.0	40.0	40.0
1764	75.31999969482422	120.0	40.0	41.0
1765	72.19999694824219	120.0	40.0	35.0
1766	80.87210845947266	120.0	40.0	39.0
1767	77.1500015258789	120.0	40.0	37.0
1768	72.91000366210938	121.0	30.25	40.0
1769	65.57882690429688	121.0	30.25	36.0
1770	74.44000244140625	121.0	30.25	41.0
1771	68.70999908447266	121.0	30.25	37.0
1772	70.70999908447266	121.0	30.25	38.0
1773	80.33000183105469	121.0	30.25	35.0
1774	76.11000061035156	121.0	30.25	38.0
1775	83.6500015258789	121.0	30.25	36.0
1776	74.54405212402344	121.0	30.25	40.0
1777	85.52999877929688	122.0	30.5	30.0
1778	75.66000366210938	122.0	30.5	37.0
1779	82.08000183105469	122.0	30.5	41.0
1780	82.96971130371094	122.0	30.5	34.0
1781	85.77999877929688	122.0	30.5	41.0
1782	73.20999908447266	122.0	30.5	35.0
1783	80.63999938964844	122.0	30.5	31.0
1784	80.19999694824219	122.0	30.5	40.0
1785	73.05999755859375	122.0	30.5	36.0
1786	61.2400016784668	123.0	30.75	27.0
1787	71.33000183105469	123.0	30.75	34.0
1788	69.38999938964844	123.0	30.75	35.0
1789	73.00923156738281	123.0	30.75	27.0
1790	72.47000122070312	124.0	31.0	37.0
1791	78.33000183105469	124.0	31.0	38.0
1792	77.16000366210938	124.0	31.0	39.0
1793	72.37999725341797	125.0	31.25	36.0
1794	73.66999816894531	125.0	31.25	36.0
1795	78.18000030517578	125.0	31.25	38.0
1796	80.96533203125	125.0	31.25	35.0
1797	75.29000091552734	125.0	31.25	38.0
1798	78.16000366210938	125.0	31.25	40.0
1799	80.0	126.0	31.5	39.0
1800	80.16000366210938	126.0	31.5	38.0
1801	75.0	126.0	31.5	39.0
1802	82.43000030517578	127.0	31.75	31.0
1803	82.7300033569336	127.0	31.75	33.0
1804	75.0	127.0	31.75	33.0
1805	80.4800033569336	127.0	31.75	32.0
1806	67.99967956542969	127.0	31.75	32.0
1807	69.79000091552734	127.0	31.75	30.0
1808	67.02999877929688	127.0	31.75	34.0
1809	82.36000061035156	127.0	31.75	29.0
1810	80.13999938964844	127.0	31.75	35.0
1811	82.29000091552734	127.0	31.75	36.0
1812	67.83000183105469	127.0	31.75	34.0
1813	75.06999969482422	127.0	31.75	32.0
1814	67.0	127.0	31.75	35.0
1815	83.9000015258789	127.0	31.75	34.0
1816	75.13999938964844	128.0	32.0	40.0
1817	72.80000305175781	128.0	32.0	39.0
1818	75.23999786376953	128.0	32.0	40.0
1819	74.81999969482422	129.0	32.25	36.0
1820	69.4800033569336	129.0	32.25	31.0
1821	78.23999786376953	129.0	32.25	32.0
1822	72.2300033569336	129.0	32.25	34.0
1823	81.19000244140625	129.0	32.25	31.0
1824	71.8499984741211	129.0	32.25	34.0
1825	76.36000061035156	129.0	32.25	28.0
1826	76.38999938964844	129.0	32.25	32.0
